name,matchday,date,home_team,away_team,result,played_position,goals,assists,own_goals,yellow,yellow_x2,red,sub_on,sub_off,minutes,competition
Romelu Lukaku,Group B,2021-06-12,Belgium,Russia,3:0,CF,2,0,0,0,0,0,0,0,90,EURO 2020
Romelu Lukaku,Group B,2021-06-17,Denmark,Belgium,1:2,CF,0,0,0,0,0,0,0,0,90,EURO 2020
Romelu Lukaku,Group B,2021-06-21,Finland,Belgium,0:2,CF,1,0,0,0,0,0,0,84,84,EURO 2020
Romelu Lukaku,Round of 16,2021-06-27,Belgium,Portugal,1:0,CF,0,0,0,0,0,0,0,0,90,EURO 2020
Romelu Lukaku,Quarter-Finals,2021-07-02,Belgium,Italy,1:2,CF,1,0,0,0,0,0,0,0,90,EURO 2020
Romelu Lukaku,Group H,2021-09-14,Chelsea,Zenit S-Pb,1:0,CF,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Romelu Lukaku,Group H,2021-09-29,Juventus,Chelsea,1:0,CF,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Romelu Lukaku,Group H,2021-10-20,Chelsea,Malmö FF,4:0,CF,0,1,0,0,0,0,0,23,23,UEFA CHAMPIONS LEAGUE
Romelu Lukaku,15,2021-01-03,Inter  (2.),Crotone  (19.),6:2,CF,1,1,0,0,0,0,0,75,75,SERIE A
Romelu Lukaku,16,2021-01-06,Sampdoria  (11.),Inter  (2.),2:1,CF,0,0,0,0,0,0,63,0,27,SERIE A
Romelu Lukaku,17,2021-01-10,AS Roma  (4.),Inter  (2.),2:2,CF,0,0,0,1,0,0,0,0,90,SERIE A
Romelu Lukaku,18,2021-01-17,Inter  (2.),Juventus  (3.),2:0,CF,0,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,19,2021-01-23,Udinese Calcio  (15.),Inter  (2.),0:0,CF,0,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,20,2021-01-30,Inter  (2.),Benevento  (11.),4:0,CF,2,0,0,0,0,0,0,81,81,SERIE A
Romelu Lukaku,21,2021-02-05,Fiorentina  (12.),Inter  (2.),0:2,CF,0,0,0,0,0,0,0,89,89,SERIE A
Romelu Lukaku,22,2021-02-14,Inter  (2.),Lazio  (4.),3:1,CF,2,1,0,1,0,0,0,90,90,SERIE A
Romelu Lukaku,23,2021-02-21,AC Milan  (2.),Inter  (1.),0:3,CF,1,1,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,24,2021-02-28,Inter  (1.),Genoa  (11.),3:0,CF,1,1,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,25,2021-03-04,Parma  (19.),Inter  (1.),1:2,CF,0,1,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,26,2021-03-08,Inter  (1.),Atalanta BC  (4.),1:0,CF,0,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,27,2021-03-14,Torino  (17.),Inter  (1.),1:2,CF,1,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,29,2021-04-03,Bologna  (11.),Inter  (1.),0:1,CF,1,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,28,2021-04-07,Inter  (1.),Sassuolo  (8.),2:1,CF,1,1,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,30,2021-04-11,Inter  (1.),Cagliari Calcio  (18.),1:0,CF,0,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,31,2021-04-18,SSC Napoli  (5.),Inter  (1.),1:1,CF,0,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,32,2021-04-21,Spezia Calcio  (14.),Inter  (1.),1:1,CF,0,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,33,2021-04-25,Inter  (1.),Hellas Verona  (10.),1:0,CF,0,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,34,2021-05-01,Crotone  (20.),Inter  (1.),0:2,CF,0,1,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,36,2021-05-12,Inter  (1.),AS Roma  (7.),3:1,CF,1,1,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,37,2021-05-15,Juventus  (5.),Inter  (1.),3:2,CF,1,0,0,0,0,0,0,0,90,SERIE A
Romelu Lukaku,38,2021-05-23,Inter  (1.),Udinese Calcio  (12.),5:1,CF,1,0,0,0,0,0,57,0,33,SERIE A
Romelu Lukaku,2,2021-08-22,Arsenal  (17.),Chelsea  (2.),0:2,CF,1,0,0,0,0,0,0,0,90,EPL
Romelu Lukaku,3,2021-08-28,Liverpool  (3.),Chelsea  (2.),1:1,CF,0,0,0,0,0,0,0,0,90,EPL
Romelu Lukaku,4,2021-09-11,Chelsea  (4.),Aston Villa  (11.),3:0,CF,2,0,0,0,0,0,0,0,90,EPL
Romelu Lukaku,5,2021-09-19,Spurs  (7.),Chelsea  (2.),0:3,CF,0,0,0,0,0,0,0,0,90,EPL
Romelu Lukaku,6,2021-09-25,Chelsea  (1.),Man City  (5.),0:1,CF,0,0,0,0,0,0,0,0,90,EPL
Romelu Lukaku,7,2021-10-02,Chelsea  (3.),Southampton  (16.),3:1,CF,0,0,0,0,0,0,0,0,90,EPL
Romelu Lukaku,8,2021-10-16,Brentford  (7.),Chelsea  (1.),0:1,CF,0,0,0,0,0,0,0,77,77,EPL
Romelu Lukaku,Group E,2021-03-24,Belgium  (6.),Wales  (49.),3:1,CF,1,0,0,0,0,0,0,0,90,WCQ
Romelu Lukaku,Group E,2021-03-27,Czechia  (2.),Belgium  (6.),1:1,CF,1,0,0,0,0,0,0,0,90,WCQ
Romelu Lukaku,Group E,2021-09-02,Estonia  (51.),Belgium  (5.),2:5,CF,2,0,0,1,0,0,0,74,74,WCQ
Romelu Lukaku,Group E,2021-09-05,Belgium,Czechia,3:0,CF,1,1,0,1,0,0,0,81,81,WCQ
Romelu Lukaku,14,2021-06-03,Belgium,Greece,1:1,CF,0,0,0,0,0,0,0,46,45,INT FRIENDLY
Romelu Lukaku,15,2021-06-06,Belgium,Croatia,1:0,CF,1,0,0,0,0,0,0,0,90,INT FRIENDLY
Romelu Lukaku,Semi-Finals,2021-10-07,Belgium,France,2:3,CF,1,0,0,0,0,0,0,0,90,NATIONS LEAGUE FINAL
Romelu Lukaku,15,2021-01-03,Inter  (2.),Crotone  (19.),6:2,CF,1,1,0,0,0,0,0,75,75,ITALY CUP
Romelu Lukaku,16,2021-01-06,Sampdoria  (11.),Inter  (2.),2:1,CF,0,0,0,0,0,0,63,0,27,ITALY CUP
Romelu Lukaku,17,2021-01-10,AS Roma  (4.),Inter  (2.),2:2,CF,0,0,0,1,0,0,0,0,90,ITALY CUP
Romelu Lukaku,18,2021-01-17,Inter  (2.),Juventus  (3.),2:0,CF,0,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,19,2021-01-23,Udinese Calcio  (15.),Inter  (2.),0:0,CF,0,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,20,2021-01-30,Inter  (2.),Benevento  (11.),4:0,CF,2,0,0,0,0,0,0,81,81,ITALY CUP
Romelu Lukaku,21,2021-02-05,Fiorentina  (12.),Inter  (2.),0:2,CF,0,0,0,0,0,0,0,89,89,ITALY CUP
Romelu Lukaku,22,2021-02-14,Inter  (2.),Lazio  (4.),3:1,CF,2,1,0,1,0,0,0,90,90,ITALY CUP
Romelu Lukaku,23,2021-02-21,AC Milan  (2.),Inter  (1.),0:3,CF,1,1,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,24,2021-02-28,Inter  (1.),Genoa  (11.),3:0,CF,1,1,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,25,2021-03-04,Parma  (19.),Inter  (1.),1:2,CF,0,1,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,26,2021-03-08,Inter  (1.),Atalanta BC  (4.),1:0,CF,0,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,27,2021-03-14,Torino  (17.),Inter  (1.),1:2,CF,1,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,29,2021-04-03,Bologna  (11.),Inter  (1.),0:1,CF,1,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,28,2021-04-07,Inter  (1.),Sassuolo  (8.),2:1,CF,1,1,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,30,2021-04-11,Inter  (1.),Cagliari Calcio  (18.),1:0,CF,0,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,31,2021-04-18,SSC Napoli  (5.),Inter  (1.),1:1,CF,0,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,32,2021-04-21,Spezia Calcio  (14.),Inter  (1.),1:1,CF,0,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,33,2021-04-25,Inter  (1.),Hellas Verona  (10.),1:0,CF,0,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,34,2021-05-01,Crotone  (20.),Inter  (1.),0:2,CF,0,1,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,36,2021-05-12,Inter  (1.),AS Roma  (7.),3:1,CF,1,1,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,37,2021-05-15,Juventus  (5.),Inter  (1.),3:2,CF,1,0,0,0,0,0,0,0,90,ITALY CUP
Romelu Lukaku,38,2021-05-23,Inter  (1.),Udinese Calcio  (12.),5:1,CF,1,0,0,0,0,0,57,0,33,ITALY CUP
Romelu Lukaku,Third Round,2021-09-22,Chelsea,Aston Villa,5:4  on pens,CF,0,0,0,0,0,0,76,0,14,EFL
N'Golo Kante,Group F,2021-06-15,France,Germany,1:0,DM,0,0,0,0,0,0,0,0,90,EURO 2020
N'Golo Kante,Group F,2021-06-19,Hungary,France,1:1,DM,0,0,0,0,0,0,0,0,90,EURO 2020
N'Golo Kante,Group F,2021-06-23,Portugal,France,2:2,DM,0,0,0,0,0,0,0,0,90,EURO 2020
N'Golo Kante,Round of 16,2021-06-28,France,Switzerland,7:8  on pens,DM,0,0,0,0,0,0,0,0,120,EURO 2020
N'Golo Kante,last 16 1st leg,2021-02-23,Atlético Madrid,Chelsea,0:1,DM,0,0,0,0,0,0,74,0,16,UEFA CHAMPIONS LEAGUE
N'Golo Kante,last 16 2nd leg,2021-03-17,Chelsea,Atlético Madrid,2:0,DM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
N'Golo Kante,Quarter-Finals 1st leg,2021-04-07,FC Porto,Chelsea,0:2,,0,0,0,0,0,0,80,0,10,UEFA CHAMPIONS LEAGUE
N'Golo Kante,Quarter-Finals 2nd leg,2021-04-13,Chelsea,FC Porto,0:1,DM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
N'Golo Kante,Semi-Finals 1st Leg,2021-04-27,Real Madrid,Chelsea,1:1,CM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
N'Golo Kante,Semi-Finals 2nd Leg,2021-05-05,Chelsea,Real Madrid,2:0,DM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
N'Golo Kante,Final,2021-05-29,Man City,Chelsea,0:1,DM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
N'Golo Kante,Group H,2021-10-20,Chelsea,Malmö FF,4:0,DM,0,0,0,0,0,0,0,65,65,UEFA CHAMPIONS LEAGUE
N'Golo Kante,17,2021-01-03,Chelsea  (8.),Man City  (3.),1:3,DM,0,0,0,1,0,0,0,64,64,EPL
N'Golo Kante,22,2021-02-04,Spurs  (5.),Chelsea  (8.),0:1,DM,0,0,0,1,0,0,74,0,16,EPL
N'Golo Kante,23,2021-02-07,Sheff Utd  (20.),Chelsea  (8.),1:2,CM,0,0,0,0,0,0,75,0,15,EPL
N'Golo Kante,24,2021-02-15,Chelsea  (6.),Newcastle  (16.),2:0,CM,0,0,0,0,0,0,70,0,20,EPL
N'Golo Kante,25,2021-02-20,Southampton  (13.),Chelsea  (4.),1:1,CM,0,0,0,0,0,0,0,0,90,EPL
N'Golo Kante,26,2021-02-28,Chelsea  (5.),Man Utd  (2.),0:0,CM,0,0,0,0,0,0,0,0,90,EPL
N'Golo Kante,29,2021-03-04,Liverpool  (6.),Chelsea  (4.),0:1,DM,0,1,0,0,0,0,0,0,90,EPL
N'Golo Kante,27,2021-03-08,Chelsea  (5.),Everton  (6.),2:0,DM,0,0,0,0,0,0,80,0,10,EPL
N'Golo Kante,28,2021-03-13,Leeds  (11.),Chelsea  (5.),0:0,DM,0,0,0,0,0,0,0,0,90,EPL
N'Golo Kante,31,2021-04-10,Crystal Palace  (12.),Chelsea  (5.),1:4,DM,0,0,0,0,0,0,61,0,29,EPL
N'Golo Kante,33,2021-04-24,West Ham  (5.),Chelsea  (4.),0:1,CM,0,0,0,1,0,0,0,0,90,EPL
N'Golo Kante,34,2021-05-01,Chelsea  (4.),Fulham  (18.),2:0,CM,0,0,0,0,0,0,66,0,24,EPL
N'Golo Kante,35,2021-05-08,Man City  (1.),Chelsea  (4.),1:2,DM,0,0,0,0,0,0,0,68,68,EPL
N'Golo Kante,37,2021-05-18,Chelsea  (4.),Leicester  (3.),2:1,DM,0,0,0,0,0,0,0,32,32,EPL
N'Golo Kante,2,2021-08-22,Arsenal  (17.),Chelsea  (2.),0:2,DM,0,0,0,0,0,0,72,0,18,EPL
N'Golo Kante,3,2021-08-28,Liverpool  (3.),Chelsea  (2.),1:1,DM,0,0,0,0,0,0,0,46,45,EPL
N'Golo Kante,5,2021-09-19,Spurs  (7.),Chelsea  (2.),0:3,CM,1,0,0,0,0,0,46,0,45,EPL
N'Golo Kante,6,2021-09-25,Chelsea  (1.),Man City  (5.),0:1,CM,0,0,0,0,0,0,0,60,60,EPL
N'Golo Kante,8,2021-10-16,Brentford  (7.),Chelsea  (1.),0:1,CM,0,0,0,0,0,0,0,0,90,EPL
N'Golo Kante,10,2021-10-30,Newcastle  (19.),Chelsea  (1.),0:3,DM,0,0,0,1,0,0,0,64,64,EPL
N'Golo Kante,11,2021-11-06,Chelsea  (1.),Burnley  (18.),1:1,DM,0,0,0,0,0,0,0,85,85,EPL
N'Golo Kante,Group D,2021-03-24,France  (26.),Ukraine  (28.),1:1,DM,0,0,0,0,0,0,0,0,90,WCQ
N'Golo Kante,9,2021-06-08,France,Bulgaria,3:0,DM,0,0,0,0,0,0,0,65,65,INT FRIENDLY
N'Golo Kante,Fifth Round,2021-02-11,Barnsley FC,Chelsea,0:1,CM,0,0,0,0,0,0,0,0,90,FA CUP
N'Golo Kante,Quarter-Finals,2021-03-21,Chelsea,Sheff Utd,2:0,CM,0,0,0,0,0,0,83,0,7,FA CUP
N'Golo Kante,Semi-Finals,2021-04-17,Chelsea,Man City,1:0,DM,0,0,0,0,0,0,0,0,90,FA CUP
N'Golo Kante,Final,2021-05-15,Chelsea,Leicester,0:1,CM,0,0,0,0,0,0,0,0,90,FA CUP
N'Golo Kante,Third Round,2021-09-22,Chelsea,Aston Villa,5:4  on pens,CM,0,0,0,0,0,0,0,46,45,EFL
N'Golo Kante,Final,2021-08-11,Chelsea,Villarreal,7:6  on pens,DM,0,0,0,0,0,0,0,65,65,UEFA SUPER CUP
Jorginho,Group A,2021-06-11,Turkey,Italy,0:3,DM,0,0,0,0,0,0,0,0,90,EURO 2020
Jorginho,Group A,2021-06-16,Italy,Switzerland,3:0,DM,0,0,0,0,0,0,0,0,90,EURO 2020
Jorginho,Group A,2021-06-20,Italy,Wales,1:0,DM,0,0,0,0,0,0,0,75,75,EURO 2020
Jorginho,Round of 16,2021-06-26,Italy,Austria,2:1  AET,DM,0,0,0,0,0,0,0,0,120,EURO 2020
Jorginho,Quarter-Finals,2021-07-02,Belgium,Italy,1:2,DM,0,0,0,0,0,0,0,0,90,EURO 2020
Jorginho,Semi-Finals,2021-07-06,Italy,Spain,5:3  on pens,DM,0,0,0,0,0,0,0,0,120,EURO 2020
Jorginho,Final,2021-07-11,Italy,England,4:3  on pens,DM,0,0,0,1,0,0,0,0,120,EURO 2020
Jorginho,last 16 1st leg,2021-02-23,Atlético Madrid,Chelsea,0:1,DM,0,0,0,1,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Jorginho,Quarter-Finals 1st leg,2021-04-07,FC Porto,Chelsea,0:2,DM,0,1,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Jorginho,Quarter-Finals 2nd leg,2021-04-13,Chelsea,FC Porto,0:1,DM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Jorginho,Semi-Finals 1st Leg,2021-04-27,Real Madrid,Chelsea,1:1,DM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Jorginho,Semi-Finals 2nd Leg,2021-05-05,Chelsea,Real Madrid,2:0,DM,0,0,0,1,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Jorginho,Final,2021-05-29,Man City,Chelsea,0:1,DM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Jorginho,Group H,2021-09-14,Chelsea,Zenit S-Pb,1:0,DM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Jorginho,Group H,2021-09-29,Juventus,Chelsea,1:0,DM,0,0,0,0,0,0,0,62,62,UEFA CHAMPIONS LEAGUE
Jorginho,Group H,2021-10-20,Chelsea,Malmö FF,4:0,DM,2,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Jorginho,Group H,2021-11-02,Malmö FF,Chelsea,0:1,DM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Jorginho,19,2021-01-16,Fulham  (18.),Chelsea  (10.),0:1,DM,0,0,0,0,0,0,0,65,65,EPL
Jorginho,20,2021-01-27,Chelsea  (9.),Wolves  (14.),0:0,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,21,2021-01-31,Chelsea  (9.),Burnley  (14.),2:0,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,22,2021-02-04,Spurs  (5.),Chelsea  (8.),0:1,DM,1,0,0,0,0,0,0,0,90,EPL
Jorginho,23,2021-02-07,Sheff Utd  (20.),Chelsea  (8.),1:2,DM,1,0,0,0,0,0,0,0,90,EPL
Jorginho,24,2021-02-15,Chelsea  (6.),Newcastle  (16.),2:0,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,25,2021-02-20,Southampton  (13.),Chelsea  (4.),1:1,DM,0,0,0,0,0,0,76,0,14,EPL
Jorginho,29,2021-03-04,Liverpool  (6.),Chelsea  (4.),0:1,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,27,2021-03-08,Chelsea  (5.),Everton  (6.),2:0,DM,1,0,0,0,0,0,0,0,90,EPL
Jorginho,28,2021-03-13,Leeds  (11.),Chelsea  (5.),0:0,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,30,2021-04-03,Chelsea  (4.),West Brom  (19.),2:5,DM,0,0,0,0,0,0,0,72,72,EPL
Jorginho,31,2021-04-10,Crystal Palace  (12.),Chelsea  (5.),1:4,DM,0,0,0,0,0,0,0,61,61,EPL
Jorginho,32,2021-04-20,Chelsea  (5.),Brighton  (15.),0:0,DM,0,0,0,1,0,0,0,0,90,EPL
Jorginho,33,2021-04-24,West Ham  (5.),Chelsea  (4.),0:1,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,35,2021-05-08,Man City  (1.),Chelsea  (4.),1:2,DM,0,0,0,0,0,0,68,0,22,EPL
Jorginho,36,2021-05-12,Chelsea  (3.),Arsenal  (9.),0:1,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,37,2021-05-18,Chelsea  (4.),Leicester  (3.),2:1,DM,1,0,0,0,0,0,0,0,90,EPL
Jorginho,38,2021-05-23,Aston Villa  (11.),Chelsea  (3.),2:1,DM,0,0,0,1,0,0,0,60,60,EPL
Jorginho,1,2021-08-14,Chelsea  (2.),Crystal Palace  (18.),3:0,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,2,2021-08-22,Arsenal  (17.),Chelsea  (2.),0:2,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,3,2021-08-28,Liverpool  (3.),Chelsea  (2.),1:1,DM,0,0,0,0,0,0,0,88,88,EPL
Jorginho,4,2021-09-11,Chelsea  (4.),Aston Villa  (11.),3:0,DM,0,0,0,0,0,0,46,0,45,EPL
Jorginho,5,2021-09-19,Spurs  (7.),Chelsea  (2.),0:3,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,6,2021-09-25,Chelsea  (1.),Man City  (5.),0:1,DM,0,0,0,0,0,0,0,76,76,EPL
Jorginho,7,2021-10-02,Chelsea  (3.),Southampton  (16.),3:1,DM,0,0,0,0,0,0,73,0,17,EPL
Jorginho,9,2021-10-23,Chelsea  (1.),Norwich  (20.),7:0,DM,0,1,0,0,0,0,0,64,64,EPL
Jorginho,10,2021-10-30,Newcastle  (19.),Chelsea  (1.),0:3,DM,1,0,0,0,0,0,0,0,90,EPL
Jorginho,11,2021-11-06,Chelsea  (1.),Burnley  (18.),1:1,DM,0,0,0,0,0,0,0,0,90,EPL
Jorginho,Group C,2021-09-02,Italy  (3.),Bulgaria  (43.),1:1,DM,0,0,0,0,0,0,0,0,90,WCQ
Jorginho,Group C,2021-09-05,Switzerland,Italy,0:0,DM,0,0,0,0,0,0,0,0,90,WCQ
Jorginho,Group C,2021-09-08,Italy,Lithuania,5:0,DM,0,0,0,0,0,0,0,61,61,WCQ
Jorginho,5,2021-06-04,Italy,Czechia,4:0,DM,0,1,0,0,0,0,0,64,64,INT FRIENDLY
Jorginho,Semi-Finals,2021-10-06,Italy,Spain,1:2,DM,0,0,0,0,0,0,0,64,64,NATIONS LEAGUE FINAL
Jorginho,Third Place Play-Off,2021-10-10,Italy,Belgium,2:1,DM,0,0,0,0,0,0,71,0,19,NATIONS LEAGUE FINAL
Jorginho,Semi-Finals,2021-04-17,Chelsea,Man City,1:0,DM,0,0,0,0,0,0,0,0,90,FA CUP
Jorginho,Final,2021-05-15,Chelsea,Leicester,0:1,DM,0,0,0,0,0,0,0,75,75,FA CUP
Jorginho,Final,2021-08-11,Chelsea,Villarreal,7:6  on pens,DM,0,0,0,0,0,0,65,0,55,UEFA SUPER CUP
Cesar Azpilicueta,Group E,2021-06-23,Slovakia,Spain,0:5,RB,0,0,0,0,0,0,0,77,77,EURO 2020
Cesar Azpilicueta,Round of 16,2021-06-28,Croatia,Spain,3:5  AET,RB,1,0,0,0,0,0,0,0,120,EURO 2020
Cesar Azpilicueta,Quarter-Finals,2021-07-02,Switzerland,Spain,2:4  on pens,RB,0,0,0,0,0,0,0,0,120,EURO 2020
Cesar Azpilicueta,Semi-Finals,2021-07-06,Italy,Spain,5:3  on pens,RB,0,0,0,0,0,0,0,85,85,EURO 2020
Cesar Azpilicueta,last 16 1st leg,2021-02-23,Atlético Madrid,Chelsea,0:1,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,last 16 2nd leg,2021-03-17,Chelsea,Atlético Madrid,2:0,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,Quarter-Finals 1st leg,2021-04-07,FC Porto,Chelsea,0:2,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,Quarter-Finals 2nd leg,2021-04-13,Chelsea,FC Porto,0:1,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,Semi-Finals 1st Leg,2021-04-27,Real Madrid,Chelsea,1:1,RM,0,0,0,0,0,0,0,67,67,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,Semi-Finals 2nd Leg,2021-05-05,Chelsea,Real Madrid,2:0,RM,0,0,0,0,0,0,0,88,88,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,Final,2021-05-29,Man City,Chelsea,0:1,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,Group H,2021-09-14,Chelsea,Zenit S-Pb,1:0,CB,0,1,0,1,0,0,0,83,83,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,Group H,2021-09-29,Juventus,Chelsea,1:0,RM,0,0,0,0,0,0,0,62,62,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,Group H,2021-10-20,Chelsea,Malmö FF,4:0,RM,0,0,0,0,0,0,0,65,65,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,Group H,2021-11-02,Malmö FF,Chelsea,0:1,RM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Cesar Azpilicueta,17,2021-01-03,Chelsea  (8.),Man City  (3.),1:3,RB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,19,2021-01-16,Fulham  (18.),Chelsea  (10.),0:1,RB,0,0,0,1,0,0,0,0,90,EPL
Cesar Azpilicueta,20,2021-01-27,Chelsea  (9.),Wolves  (14.),0:0,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,21,2021-01-31,Chelsea  (9.),Burnley  (14.),2:0,CB,1,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,22,2021-02-04,Spurs  (5.),Chelsea  (8.),0:1,CB,0,0,0,1,0,0,0,0,90,EPL
Cesar Azpilicueta,23,2021-02-07,Sheff Utd  (20.),Chelsea  (8.),1:2,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,24,2021-02-15,Chelsea  (6.),Newcastle  (16.),2:0,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,25,2021-02-20,Southampton  (13.),Chelsea  (4.),1:1,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,26,2021-02-28,Chelsea  (5.),Man Utd  (2.),0:0,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,29,2021-03-04,Liverpool  (6.),Chelsea  (4.),0:1,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,27,2021-03-08,Chelsea  (5.),Everton  (6.),2:0,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,28,2021-03-13,Leeds  (11.),Chelsea  (5.),0:0,RB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,30,2021-04-03,Chelsea  (4.),West Brom  (19.),2:5,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,31,2021-04-10,Crystal Palace  (12.),Chelsea  (5.),1:4,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,33,2021-04-24,West Ham  (5.),Chelsea  (4.),0:1,RM,0,0,0,0,0,0,0,86,86,EPL
Cesar Azpilicueta,35,2021-05-08,Man City  (1.),Chelsea  (4.),1:2,CB,0,1,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,36,2021-05-12,Chelsea  (3.),Arsenal  (9.),0:1,CB,0,0,0,0,0,0,0,78,78,EPL
Cesar Azpilicueta,37,2021-05-18,Chelsea  (4.),Leicester  (3.),2:1,RM,0,0,0,1,0,0,0,88,88,EPL
Cesar Azpilicueta,38,2021-05-23,Aston Villa  (11.),Chelsea  (3.),2:1,RM,0,0,0,0,0,1,0,0,89,EPL
Cesar Azpilicueta,1,2021-08-14,Chelsea  (2.),Crystal Palace  (18.),3:0,RM,0,0,0,0,0,0,0,67,67,EPL
Cesar Azpilicueta,2,2021-08-22,Arsenal  (17.),Chelsea  (2.),0:2,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,3,2021-08-28,Liverpool  (3.),Chelsea  (2.),1:1,CB,0,0,0,0,0,0,0,0,90,EPL
